Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
  0.00      0.15     0.00        6     0.00     0.00  Bubble** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Bubble**>, Bubble**>(std::move_iterator<Bubble**>, std::move_iterator<Bubble**>, Bubble**)
  0.00      0.15     0.00        6     0.00     0.00  void std::vector<Bubble*, std::allocator<Bubble*> >::_M_emplace_back_aux<Bubble*>(Bubble*&&)
  0.00      0.15     0.00        6     0.00     0.00  std::_Niter_base<Player**>::iterator_type std::__niter_base<Player**>(Player**)
  0.00      0.15     0.00        6     0.00     0.00  Bubble** std::__copy_move_a<true, Bubble**, Bubble**>(Bubble**, Bubble**, Bubble**)
  0.00      0.15     0.00        6     0.00     0.00  Bubble** std::__copy_move_a2<true, Bubble**, Bubble**>(Bubble**, Bubble**, Bubble**)
  0.00      0.15     0.00        6     0.00     0.00  Bubble** std::uninitialized_copy<std::move_iterator<Bubble**>, Bubble**>(std::move_iterator<Bubble**>, std::move_iterator<Bubble**>, Bubble**)
  0.00      0.15     0.00        6     0.00     0.00  Bubble** std::__uninitialized_copy_a<std::move_iterator<Bubble**>, Bubble**, Bubble*>(std::move_iterator<Bubble**>, std::move_iterator<Bubble**>, Bubble**, std::allocator<Bubble*>&)
  0.00      0.15     0.00        6     0.00     0.00  Bubble** std::__uninitialized_move_if_noexcept_a<Bubble**, Bubble**, std::allocator<Bubble*> >(Bubble**, Bubble**, Bubble**, std::allocator<Bubble*>&)
  0.00      0.15     0.00        6     0.00     0.00  Bubble** std::copy<std::move_iterator<Bubble**>, Bubble**>(std::move_iterator<Bubble**>, std::move_iterator<Bubble**>, Bubble**)
  0.00      0.15     0.00        5     0.00     0.00  GameObject::Revive()
  0.00      0.15     0.00        5     0.00     0.00  std::_Vector_base<Player*, std::allocator<Player*> >::_M_get_Tp_allocator()
  0.00      0.15     0.00        4     0.00     0.00  std::_Vector_base<Player*, std::allocator<Player*> >::_M_get_Tp_allocator() const
  0.00      0.15     0.00        4     0.00     0.00  std::move_iterator<Player**>::base() const
  0.00      0.15     0.00        4     0.00     0.00  std::vector<Player*, std::allocator<Player*> >::max_size() const
  0.00      0.15     0.00        4     0.00     0.00  std::_Iter_base<std::move_iterator<Player**>, true>::_S_base(std::move_iterator<Player**>)
  0.00      0.15     0.00        4     0.00     0.00  std::move_iterator<Player**>::move_iterator(Player**)
  0.00      0.15     0.00        4     0.00     0.00  std::enable_if<std::allocator_traits<std::allocator<Player*> >::__maxsize_helper<std::allocator<Player*> const>::value, unsigned int>::type std::allocator_traits<std::allocator<Player*> >::_S_max_size<std::allocator<Player*> const>(std::allocator<Player*> const&)
  0.00      0.15     0.00        4     0.00     0.00  std::allocator_traits<std::allocator<Player*> >::max_size(std::allocator<Player*> const&)
  0.00      0.15     0.00        4     0.00     0.00  std::_Miter_base<std::move_iterator<Player**> >::iterator_type std::__miter_base<std::move_iterator<Player**> >(std::move_iterator<Player**>)
  0.00      0.15     0.00        4     0.00     0.00  std::move_iterator<Player**> std::__make_move_if_noexcept_iterator<Player**, std::move_iterator<Player**> >(Player**)
  0.00      0.15     0.00        3     0.00     0.00  void std::_Destroy_aux<true>::__destroy<Player**>(Player**, Player**)
  0.00      0.15     0.00        3     0.00     0.00  std::_Vector_base<Player*, std::allocator<Player*> >::_M_deallocate(Player**, unsigned int)
  0.00      0.15     0.00        3     0.00     0.00  void std::_Destroy<Player**>(Player**, Player**)
  0.00      0.15     0.00        3     0.00     0.00  void std::_Destroy<Player**, Player*>(Player**, Player**, std::allocator<Player*>&)
  0.00      0.15     0.00        2     0.00     0.00  Player::Player(GameObject*, char const*)
  0.00      0.15     0.00        2     0.00     0.00  Player::~Player()
  0.00      0.15     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Player*>::deallocate(Player**, unsigned int)
  0.00      0.15     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Player*>::allocate(unsigned int, void const*)
  0.00      0.15     0.00        2     0.00     0.00  _ZN9__gnu_cxx13new_allocatorIP6PlayerE9constructIS2_IS2_EEEvPT_DpOT0_
  0.00      0.15     0.00        2     0.00     0.00  std::vector<Player*, std::allocator<Player*> >::_M_check_len(unsigned int, char const*) const
  0.00      0.15     0.00        2     0.00     0.00  Player** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Player*>(Player* const*, Player* const*, Player**)
  0.00      0.15     0.00        2     0.00     0.00  std::_Vector_base<Player*, std::allocator<Player*> >::_M_allocate(unsigned int)
  0.00      0.15     0.00        2     0.00     0.00  std::enable_if<std::allocator_traits<std::allocator<Player*> >::__construct_helper<Player*, Player*>::value, void>::type std::allocator_traits<std::allocator<Player*> >::_S_construct<Player*, Player*>(std::allocator<Player*>&, Player**, Player*&&)
  0.00      0.15     0.00        2     0.00     0.00  decltype (_S_construct({parm#1}, {parm#2}, (forward<Player*>)({parm#3}))) std::allocator_traits<std::allocator<Player*> >::construct<Player*, Player*>(std::allocator<Player*>&, Player**, Player*&&)
  0.00      0.15     0.00        2     0.00     0.00  Player** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Player**>, Player**>(std::move_iterator<Player**>, std::move_iterator<Player**>, Player**)
  0.00      0.15     0.00        2     0.00     0.00  void std::vector<Player*, std::allocator<Player*> >::emplace_back<Player*>(Player*&&)
  0.00      0.15     0.00        2     0.00     0.00  void std::vector<Player*, std::allocator<Player*> >::_M_emplace_back_aux<Player*>(Player*&&)
  0.00      0.15     0.00        2     0.00     0.00  std::vector<Player*, std::allocator<Player*> >::push_back(Player*&&)
  0.00      0.15     0.00        2     0.00     0.00  Player** std::__copy_move_a<true, Player**, Player**>(Player**, Player**, Player**)
  0.00      0.15     0.00        2     0.00     0.00  Player** std::__copy_move_a2<true, Player**, Player**>(Player**, Player**, Player**)
  0.00      0.15     0.00        2     0.00     0.00  Player** std::uninitialized_copy<std::move_iterator<Player**>, Player**>(std::move_iterator<Player**>, std::move_iterator<Player**>, Player**)
  0.00      0.15     0.00        2     0.00     0.00  Player** std::__uninitialized_copy_a<std::move_iterator<Player**>, Player**, Player*>(std::move_iterator<Player**>, std::move_iterator<Player**>, Player**, std::allocator<Player*>&)
  0.00      0.15     0.00        2     0.00     0.00  Player** std::__uninitialized_move_if_noexcept_a<Player**, Player**, std::allocator<Player*> >(Player**, Player**, Player**, std::allocator<Player*>&)
  0.00      0.15     0.00        2     0.00     0.00  Player** std::copy<std::move_iterator<Player**>, Player**>(std::move_iterator<Player**>, std::move_iterator<Player**>, Player**)
  0.00      0.15     0.00        2     0.00     0.00  std::remove_reference<Player*&>::type&& std::move<Player*&>(Player*&)
  0.00      0.15     0.00        1     0.00     0.00  _GLOBAL__sub_I__Z24qInitResources_blipnblupv
  0.00      0.15     0.00        1     0.00     0.00  qInitResources_blipnblup()
  0.00      0.15     0.00        1     0.00     0.00  qCleanupResources_blipnblup()
  0.00      0.15     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.15     0.00        1     0.00     0.00  GameWidget::GameWidget()
  0.00      0.15     0.00        1     0.00     0.00  GameWidget::~GameWidget()
  0.00      0.15     0.00        1     0.00     0.00  (anonymous namespace)::qInitResources_blipnblup_ctor_class_::qInitResources_blipnblup_ctor_class_()
  0.00      0.15     0.00        1     0.00     0.00  (anonymous namespace)::qCleanupResources_blipnblup_dtor_class_::qCleanupResources_blipnblup_dtor_class_()
  0.00      0.15     0.00        1     0.00     0.00  QFlags<Qt::WindowType>::QFlags(int QFlags<Qt::WindowType>::Private::*)
  0.00      0.15     0.00        1     0.00     0.00  QFlags<Qt::WindowState>::QFlags(Qt::WindowState)
  0.00      0.15     0.00        1     0.00     0.00  Bubbleaf::Bubbleaf(GameObject*)
  0.00      0.15     0.00        1     0.00     0.00  Bubbleaf::~Bubbleaf()
  0.00      0.15     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Wasp*>::new_allocator()
  0.00      0.15     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Wasp*>::~new_allocator()
  0.00      0.15     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Bubble*>::new_allocator()
  0.00      0.15     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Bubble*>::~new_allocator()
  0.00      0.15     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Player*>::new_allocator()
  0.00      0.15     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Player*>::~new_allocator()
  0.00      0.15     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<double>::new_allocator()
  0.00      0.15     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<double>::~new_allocator()
  0.00      0.15     0.00        1     0.00     0.00  std::allocator<Wasp*>::allocator()
  0.00      0.15     0.00        1     0.00     0.00  std::allocator<Wasp*>::~allocator()
  0.00      0.15     0.00        1     0.00     0.00  std::allocator<Bubble*>::allocator()
  0.00      0.15     0.00        1     0.00     0.00  std::allocator<Bubble*>::~allocator()
  0.00      0.15     0.00        1     0.00     0.00  std::allocator<Player*>::allocator()
  0.00      0.15     0.00        1     0.00     0.00  std::allocator<Player*>::~allocator()
  0.00      0.15     0.00        1     0.00     0.00  std::allocator<double>::allocator()
  0.00      0.15     0.00        1     0.00     0.00  std::allocator<double>::~allocator()
  0.00      0.15     0.00        1     0.00     0.00  std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_Vector_impl::_Vector_impl()
  0.00      0.15     0.00        1     0.00     0.00  std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_Vector_impl::~_Vector_impl()
  0.00      0.15     0.00        1     0.00     0.00  std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_Vector_base()
  0.00      0.15     0.00        1     0.00     0.00  std::_Vector_base<Wasp*, std::allocator<Wasp*> >::~_Vector_base()
  0.00      0.15     0.00        1     0.00     0.00  std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_Vector_impl::_Vector_impl()
  0.00      0.15     0.00        1     0.00     0.00  std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_Vector_impl::~_Vector_impl()
  0.00      0.15     0.00        1     0.00     0.00  std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_Vector_base()
  0.00      0.15     0.00        1     0.00     0.00  std::_Vector_base<Bubble*, std::allocator<Bubble*> >::~_Vector_base()
  0.00      0.15     0.00        1     0.00     0.00  std::_Vector_base<Player*, std::allocator<Player*> >::_Vector_impl::_Vector_impl()
  0.00      0.15     0.00        1     0.00     0.00  std::_Vector_base<Player*, std::allocator<Player*> >::_Vector_impl::~_Vector_impl()
  0.00      0.15     0.00        1     0.00     0.00  std::_Vector_base<Player*, std::allocator<Player*> >::_Vector_base()
  0.00      0.15     0.00        1     0.00     0.00  std::_Vector_base<Player*, std::allocator<Player*> >::~_Vector_base()
  0.00      0.15     0.00        1     0.00     0.00  std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl()
  0.00      0.15     0.00        1     0.00     0.00  std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl()
  0.00      0.15     0.00        1     0.00     0.00  std::_Vector_base<double, std::allocator<double> >::_Vector_base()
  0.00      0.15     0.00        1     0.00     0.00  std::_Vector_base<double, std::allocator<double> >::~_Vector_base()
  0.00      0.15     0.00        1     0.00     0.00  std::vector<Wasp*, std::allocator<Wasp*> >::vector()
  0.00      0.15     0.00        1     0.00     0.00  std::vector<Wasp*, std::allocator<Wasp*> >::~vector()
  0.00      0.15     0.00        1     0.00     0.00  std::vector<Bubble*, std::allocator<Bubble*> >::vector()
  0.00      0.15     0.00        1     0.00     0.00  std::vector<Bubble*, std::allocator<Bubble*> >::~vector()
  0.00      0.15     0.00        1     0.00     0.00  std::vector<Player*, std::allocator<Player*> >::vector()
  0.00      0.15     0.00        1     0.00     0.00  std::vector<Player*, std::allocator<Player*> >::~vector()
  0.00      0.15     0.00        1     0.00     0.00  std::vector<double, std::allocator<double> >::vector()
  0.00      0.15     0.00        1     0.00     0.00  std::vector<double, std::allocator<double> >::~vector()

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 6.67% of 0.15 seconds

index % time    self  children    called     name
                0.03    0.06    1182/1182        GameWidget::qt_static_metacall(QObject*, QMetaObject::Call, int, void**) [2]
[1]     60.3    0.03    0.06    1182         GameWidget::OnTimer() [1]
                0.00    0.03   69041/69041       Wasp::ApplyMovement(int, std::vector<double, std::allocator<double> > const&) [6]
                0.01    0.00    2364/2364        Player::ApplyMovement(QPixmap const&) [7]
                0.01    0.00   80832/80832       GameObject::Wrap() [13]
                0.01    0.00   98923/107165      std::vector<Bubble*, std::allocator<Bubble*> >::operator[](unsigned int) [12]
                0.00    0.00  164160/164160      GameObject::Distance(GameObject const*) const [15]
                0.00    0.00    8245/8245        Bubble::ApplyMovement(long, std::vector<double, std::allocator<double> > const&) [17]
                0.00    0.00    1182/2366        Bubbleaf::Draw(QPainter*) [18]
                0.00    0.00    1182/1182        Bubbleaf::ApplyMovement(int, std::vector<double, std::allocator<double> > const&) [19]
                0.00    0.00  415596/484664      std::vector<Wasp*, std::allocator<Wasp*> >::operator[](unsigned int) [31]
                0.00    0.00  235404/238969      std::vector<Player*, std::allocator<Player*> >::size() const [36]
